Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Sale_Year,Sale_Month,Sale_MonthName,Sale_YearMonth,price_per_room,price_per_landsize,property_age,age_bracket,price_to_area_ratio,cumulative_revenue_pct,pareto_80
Ivanhoe East,271 The Boulevard,5,h,3350000,SP,Miles,03-12-2016,9,3079,5,4,2,2064,373,1951,Banyule,-37.7769,145.0605,Eastern Metropolitan,1554,2016,12,Dec,2016-12,670000,1623.06,66,1947–1977,9555.58,83.637,FALSE
Ivanhoe East,24 Flora Gr,3,h,1605000,S,Miles,06-08-2016,9,3079,3,1,1,624,117,1950,Banyule,-37.7741,145.0506,Eastern Metropolitan,1554,2016,8,Aug,2016-08,535000,2572.12,67,1947–1977,9555.58,83.637,FALSE
Ivanhoe East,5/3 Rotherwood Rd,2,u,470000,VB,Nelson,06-08-2016,9,3079,2,1,1,1473,65,1960,Banyule,-37.7713,145.0499,Eastern Metropolitan,1554,2016,8,Aug,2016-08,235000,319.08,57,1947–1977,9555.58,83.637,FALSE
Ivanhoe East,11 Warncliffe Rd,3,h,2150000,S,Miles,07-05-2016,9,3079,3,2,2,1232,130,1950,Banyule,-37.7767,145.0592,Eastern Metropolitan,1554,2016,5,May,2016-05,716666.67,1745.13,67,1947–1977,9555.58,83.637,FALSE
Ivanhoe East,41 McArthur Rd,4,h,1740000,S,Miles,07-11-2016,9,3079,4,3,3,948,249,1960,Banyule,-37.7759,145.063,Eastern Metropolitan,1554,2016,11,Nov,2016-11,435000,1835.44,57,1947–1977,9555.58,83.637,FALSE
Ivanhoe East,44 Keam St,4,h,1660000,S,Fletchers,08-10-2016,9,3079,4,2,2,830,315,1950,Banyule,-37.7679,145.0673,Eastern Metropolitan,1554,2016,10,Oct,2016-10,415000,2000,67,1947–1977,9555.58,83.637,FALSE
Ivanhoe East,3/36 Wilfred Rd,3,u,1260000,S,Miles,10-12-2016,9,3079,3,2,2,356,114.5,1998,Banyule,-37.7749,145.0568,Eastern Metropolitan,1554,2016,12,Dec,2016-12,420000,3539.33,19,Post-1997,9555.58,83.637,FALSE
Ivanhoe East,31 Keam St,4,h,2200000,S,Miles,12-11-2016,9,3079,4,2,2,1004,247,1935,Banyule,-37.7689,145.0665,Eastern Metropolitan,1554,2016,11,Nov,2016-11,550000,2191.24,82,1917–1947,9555.58,83.637,FALSE
Ivanhoe East,11/33 Carmichael St,2,u,485000,S,Miles,13-08-2016,9,3079,2,1,1,0,76,1960,Banyule,-37.7699,145.0581,Eastern Metropolitan,1554,2016,8,Aug,2016-08,242500,,57,1947–1977,9555.58,83.637,FALSE
Ivanhoe East,21 Wilfred Rd,3,h,1651000,S,Barry,16-07-2016,9,3079,3,1,1,1073,130,1947,Banyule,-37.7749,145.0549,Eastern Metropolitan,1554,2016,7,Jul,2016-07,550333.33,1538.68,70,1947–1977,9555.58,83.637,FALSE
Ivanhoe East,10 Carmichael St,4,h,1875000,PI,Nelson,18-06-2016,9,3079,4,3,2,583,318,1975,Banyule,-37.7719,145.0582,Eastern Metropolitan,1554,2016,6,Jun,2016-06,468750,3216.12,42,1947–1977,9555.58,83.637,FALSE
Ivanhoe East,333 The Boulevard,5,h,1797000,S,hockingstuart,22-05-2016,9,3079,4,3,3,826,250,1955,Banyule,-37.7793,145.0654,Eastern Metropolitan,1554,2016,5,May,2016-05,359400,2175.54,62,1947–1977,9555.58,83.637,FALSE
Ivanhoe East,1/169 Lower Heidelberg Rd,3,t,1050000,VB,Nelson,22-08-2016,9,3079,3,2,1,180,165,2012,Banyule,-37.772,145.0538,Eastern Metropolitan,1554,2016,8,Aug,2016-08,350000,5833.33,5,Post-1997,9555.58,83.637,FALSE
Ivanhoe East,3/204 The Boulevard,1,u,405000,S,Miles,28-08-2016,9,3079,1,1,1,0,49,1960,Banyule,-37.7767,145.0543,Eastern Metropolitan,1554,2016,8,Aug,2016-08,405000,,57,1947–1977,9555.58,83.637,FALSE
Jacana,39 Emu Pde,3,h,551000,S,YPA,04-03-2017,14.5,3047,3,1,0,610,121,1955,Hume,-37.6885,144.9092,Northern Metropolitan,851,2017,3,Mar,2017-03,183666.67,903.28,62,1947–1977,4622.49,95.179,FALSE
Jacana,147 Sunset Bvd,3,h,350000,PI,Barry,07-05-2016,14.5,3047,3,1,2,600,110,1950,Hume,-37.6866,144.9086,Northern Metropolitan,851,2016,5,May,2016-05,116666.67,583.33,67,1947–1977,4622.49,95.179,FALSE
Jacana,11/1051 Pascoe Vale Rd,2,u,300000,PI,Raine,16-04-2016,14.5,3047,2,1,1,197,76,1965,Hume,-37.6859,144.9164,Northern Metropolitan,851,2016,4,Apr,2016-04,150000,1522.84,52,1947–1977,4622.49,95.179,FALSE
Jacana,108 Sunset Bvd,3,h,425000,S,Barry,16-04-2016,14.5,3047,3,1,2,650,90,1975,Hume,-37.687,144.9084,Northern Metropolitan,851,2016,4,Apr,2016-04,141666.67,653.85,42,1947–1977,4622.49,95.179,FALSE
Jacana,16 Gavin St,3,h,537000,S,Barry,18-03-2017,14.5,3047,3,1,2,600,130,1960,Hume,-37.6876,144.9095,Northern Metropolitan,851,2017,3,Mar,2017-03,179000,895,57,1947–1977,4622.49,95.179,FALSE
Jacana,3 Fidge Ct,3,h,600000,S,Woodards,22-05-2016,14.5,3047,3,1,2,647,173,1960,Hume,-37.6904,144.9121,Northern Metropolitan,851,2016,5,May,2016-05,200000,927.36,57,1947–1977,4622.49,95.179,FALSE
Jacana,15 Bliburg St,3,h,460000,PI,Eview,24-09-2016,14.5,3047,3,1,1,601,92,1960,Hume,-37.6889,144.9109,Northern Metropolitan,851,2016,9,Sep,2016-09,153333.33,765.39,57,1947–1977,4622.49,95.179,FALSE
Jacana,1 Robinson St,3,h,611000,S,Barry,25-02-2017,14.5,3047,3,1,3,624,93,1966,Hume,-37.6862,144.913,Northern Metropolitan,851,2017,2,Feb,2017-02,203666.67,979.17,51,1947–1977,4622.49,95.179,FALSE
Jacana,25 Bliburg St,3,h,495000,S,YPA,27-11-2016,14.5,3047,3,1,2,598,92,1965,Hume,-37.6878,144.9112,Northern Metropolitan,851,2016,11,Nov,2016-11,165000,827.76,52,1947–1977,4622.49,95.179,FALSE
Jacana,17 Sunset Bvd,2,h,472500,S,YPA,28-05-2016,14.5,3047,2,1,2,729,88,1960,Hume,-37.6909,144.9136,Northern Metropolitan,851,2016,5,May,2016-05,236250,648.15,57,1947–1977,4622.49,95.179,FALSE
Jacana,58 Bliburg St,3,h,421000,S,Barry,30-07-2016,14.5,3047,3,1,1,607,130,1960,Hume,-37.6864,144.9111,Northern Metropolitan,851,2016,7,Jul,2016-07,140333.33,693.57,57,1947–1977,4622.49,95.179,FALSE
Kingsbury,1/21 The Fairway,3,u,480000,PI,Darren,03-12-2016,12.4,3083,3,2,1,218,110,2004,Darebin,-37.7133,145.0374,Northern Metropolitan,1414,2016,12,Dec,2016-12,160000,2201.83,13,Post-1997,5748.48,96.877,FALSE
Kingsbury,46 Dunne St,3,h,980000,S,Barry,08-10-2016,12.4,3083,2,1,1,907,165,1960,Darebin,-37.7143,145.039,Northern Metropolitan,1414,2016,10,Oct,2016-10,326666.67,1080.49,57,1947–1977,5748.48,96.877,FALSE
Kingsbury,24 Stymie St,5,h,1000000,SP,Ray,11-02-2017,12.4,3083,5,2,2,544,260,2000,Darebin,-37.7147,145.0296,Northern Metropolitan,1414,2017,2,Feb,2017-02,200000,1838.24,17,Post-1997,5748.48,96.877,FALSE
Kingsbury,53 Scott Gr,2,h,731000,S,Ray,11-03-2017,12.4,3083,2,1,0,640,96,1970,Darebin,-37.717,145.0312,Northern Metropolitan,1414,2017,3,Mar,2017-03,365500,1142.19,47,1947–1977,5748.48,96.877,FALSE
Kingsbury,101 The Fairway,4,h,610000,S,Ray,12-11-2016,12.4,3083,4,1,1,465,120,1970,Darebin,-37.7126,145.03,Northern Metropolitan,1414,2016,11,Nov,2016-11,152500,1311.83,47,1947–1977,5748.48,96.877,FALSE
Kingsbury,4/1 Oconnell St,2,u,380000,S,Barry,25-02-2017,12.4,3083,2,1,1,128,76,1970,Darebin,-37.715,145.043,Northern Metropolitan,1414,2017,2,Feb,2017-02,190000,2968.75,47,1947–1977,5748.48,96.877,FALSE
Kingsbury,36 Scott Gr,3,h,690000,S,Barry,27-11-2016,12.4,3083,3,1,2,556,130,1970,Darebin,-37.7174,145.0361,Northern Metropolitan,1414,2016,11,Nov,2016-11,230000,1241.01,47,1947–1977,5748.48,96.877,FALSE
Kingsbury,93 The Fairway,3,h,607500,S,Barry,28-08-2016,12.4,3083,3,2,1,468,153,1970,Darebin,-37.7125,145.0306,Northern Metropolitan,1414,2016,8,Aug,2016-08,202500,1298.08,47,1947–1977,5748.48,96.877,FALSE
Kingsbury,33 Clunes St,2,h,705500,S,ASL,30-07-2016,12.4,3083,2,1,1,770,96,1950,Darebin,-37.7159,145.0389,Northern Metropolitan,1414,2016,7,Jul,2016-07,352750,916.23,67,1947–1977,5748.48,96.877,FALSE
Kingsville,1/68 Edgar St,2,h,677200,SP,Sweeney,03-12-2016,7.8,3012,2,2,1,180,179,2011,Maribyrnong,-37.8115,144.8763,Western Metropolitan,1808,2016,12,Dec,2016-12,338600,3762.22,6,Post-1997,7431.46,88.61,FALSE
Kingsville,134 Chirnside St,3,h,1155000,S,Jas,04-06-2016,7.8,3012,2,2,2,269,123,1915,Maribyrnong,-37.8108,144.8819,Western Metropolitan,1808,2016,6,Jun,2016-06,385000,4293.68,102,Pre-1917,7431.46,88.61,FALSE
Kingsville,4 Chirnside St,3,h,817000,S,Village,06-08-2016,7.8,3012,2,1,1,259,105,1940,Maribyrnong,-37.8046,144.8831,Western Metropolitan,1808,2016,8,Aug,2016-08,272333.33,3154.44,77,1917–1947,7431.46,88.61,FALSE
Kingsville,132 Coronation St,3,h,1035000,SP,Village,06-08-2016,7.8,3012,3,2,2,275,145,1920,Maribyrnong,-37.8118,144.8801,Western Metropolitan,1808,2016,8,Aug,2016-08,345000,3763.64,97,1917–1947,7431.46,88.61,FALSE
Kingsville,104 Williamstown Rd,2,h,677500,S,Jas,07-05-2016,7.8,3012,2,1,1,224,89,1915,Maribyrnong,-37.8083,144.8841,Western Metropolitan,1808,2016,5,May,2016-05,338750,3024.55,102,Pre-1917,7431.46,88.61,FALSE
Kingsville,83 Kingsville St,1,h,630000,S,Burnham,10-12-2016,7.8,3012,1,1,1,370,69,1920,Maribyrnong,-37.8118,144.8783,Western Metropolitan,1808,2016,12,Dec,2016-12,630000,1702.7,97,1917–1947,7431.46,88.61,FALSE
Kingsville,200 Somerville Rd,3,h,760000,PI,Chambers,10-12-2016,7.8,3012,3,1,1,350,114,1950,Maribyrnong,-37.8123,144.8805,Western Metropolitan,1808,2016,12,Dec,2016-12,253333.33,2171.43,67,1947–1977,7431.46,88.61,FALSE
Kingsville,52a Williamstown Rd,2,h,730000,S,Village,12-11-2016,7.8,3012,2,2,0,84,130,1900,Maribyrnong,-37.8058,144.8846,Western Metropolitan,1808,2016,11,Nov,2016-11,365000,8690.48,117,Pre-1917,7431.46,88.61,FALSE
Kingsville,88 Chirnside St,1,h,750000,PI,Village,15-10-2016,7.8,3012,1,1,0,272,107,1920,Maribyrnong,-37.8086,144.8824,Western Metropolitan,1808,2016,10,Oct,2016-10,750000,2757.35,97,1917–1947,7431.46,88.61,FALSE
Kingsville,2/15 Edgar St,2,u,440000,S,hockingstuart,15-10-2016,7.8,3012,2,1,1,117,74,2008,Maribyrnong,-37.8083,144.8775,Western Metropolitan,1808,2016,10,Oct,2016-10,220000,3760.68,9,Post-1997,7431.46,88.61,FALSE
Kingsville,309 Geelong Rd,2,h,685000,SP,Village,17-09-2016,7.8,3012,2,1,1,220,219,1890,Maribyrnong,-37.8068,144.8782,Western Metropolitan,1808,2016,9,Sep,2016-09,342500,3113.64,127,Pre-1917,7431.46,88.61,FALSE
Kingsville,153 Coronation St,3,h,967500,S,Jas,18-03-2017,7.8,3012,3,1,1,325,130,1920,Maribyrnong,-37.812,144.8804,Western Metropolitan,1808,2017,3,Mar,2017-03,322500,2976.92,97,1917–1947,7431.46,88.61,FALSE
Kingsville,2/57 Kingsville St,1,u,300000,S,Jas,18-03-2017,7.8,3012,1,1,1,0,36,1970,Maribyrnong,-37.81,144.8786,Western Metropolitan,1808,2017,3,Mar,2017-03,300000,,47,1947–1977,7431.46,88.61,FALSE
Kingsville,74 Chirnside St,3,h,1340000,S,Jas,19-11-2016,7.8,3012,3,2,0,272,132,1915,Maribyrnong,-37.8079,144.8825,Western Metropolitan,1808,2016,11,Nov,2016-11,446666.67,4926.47,102,Pre-1917,7431.46,88.61,FALSE
Kingsville,12 Williamstown Rd,4,h,925000,S,Sweeney,19-11-2016,7.8,3012,4,2,1,276,35,1948,Maribyrnong,-37.8039,144.8849,Western Metropolitan,1808,2016,11,Nov,2016-11,231250,3351.45,69,1947–1977,7431.46,88.61,FALSE
Kingsville,17/5 Lewis St,2,u,300000,VB,Jas,22-05-2016,7.8,3012,2,1,1,0,76,1970,Maribyrnong,-37.8096,144.874,Western Metropolitan,1808,2016,5,May,2016-05,150000,,47,1947–1977,7431.46,88.61,FALSE
Kingsville,72 Chirnside St,4,h,1275000,SP,Jas,24-09-2016,7.8,3012,4,2,1,274,172,1910,Maribyrnong,-37.8078,144.8825,Western Metropolitan,1808,2016,9,Sep,2016-09,318750,4653.28,107,Pre-1917,7431.46,88.61,FALSE
Kingsville,57 Wales St,3,h,925000,SP,Village,24-09-2016,7.8,3012,3,1,1,275,100,1920,Maribyrnong,-37.8085,144.8802,Western Metropolitan,1808,2016,9,Sep,2016-09,308333.33,3363.64,97,1917–1947,7431.46,88.61,FALSE
Kingsville,22 Coronation St,4,h,1336000,S,Jas,26-07-2016,7.8,3012,3,2,1,343,109,1920,Maribyrnong,-37.8066,144.8811,Western Metropolitan,1808,2016,7,Jul,2016-07,334000,3895.04,97,1917–1947,7431.46,88.61,FALSE
Kingsville,2/35 Kingsville St,1,u,300000,VB,Greg,30-07-2016,7.8,3012,1,1,1,0,38,1960,Maribyrnong,-37.8089,144.8788,Western Metropolitan,1808,2016,7,Jul,2016-07,300000,,57,1947–1977,7431.46,88.61,FALSE
Murrumbeena,1/22 Gerald St,4,t,1100000,SP,hockingstuart,04-03-2017,12.1,3163,4,3,2,286,160,1990,Glen Eira,-37.8958,145.0696,Southern Metropolitan,4442,2017,3,Mar,2017-03,275000,3846.15,27,1977–1997,8232.17,65.014,TRUE
Murrumbeena,537 Neerim Rd,4,h,1500000,S,hockingstuart,04-03-2017,12.1,3163,4,2,1,650,190,1935,Glen Eira,-37.8918,145.0769,Southern Metropolitan,4442,2017,3,Mar,2017-03,375000,2307.69,82,1917–1947,8232.17,65.014,TRUE
Murrumbeena,11 Perth St,3,h,1470000,S,Hodges,04-03-2017,12.1,3163,3,1,2,701,130,1950,Glen Eira,-37.8868,145.0688,Southern Metropolitan,4442,2017,3,Mar,2017-03,490000,2097,67,1947–1977,8232.17,65.014,TRUE
Murrumbeena,3 Churchill Cl,3,t,1160000,S,hockingstuart,04-06-2016,12.1,3163,3,2,2,302,172,2000,Glen Eira,-37.9043,145.0622,Southern Metropolitan,4442,2016,6,Jun,2016-06,386666.67,3841.06,17,Post-1997,8232.17,65.014,TRUE
Murrumbeena,84 Dalny Rd,3,t,1100000,S,hockingstuart,04-06-2016,12.1,3163,1,2,2,242,135,2005,Glen Eira,-37.9017,145.0739,Southern Metropolitan,4442,2016,6,Jun,2016-06,366666.67,4545.45,12,Post-1997,8232.17,65.014,TRUE
Murrumbeena,9 Stewart St,3,h,820000,PI,Woodards,04-06-2016,12.1,3163,2,1,1,274,107,1925,Glen Eira,-37.8968,145.075,Southern Metropolitan,4442,2016,6,Jun,2016-06,273333.33,2992.7,92,1917–1947,8232.17,65.014,TRUE
Murrumbeena,5/13 Toward St,2,t,690000,S,hockingstuart,04-06-2016,12.1,3163,2,1,1,129,100,2000,Glen Eira,-37.8927,145.0691,Southern Metropolitan,4442,2016,6,Jun,2016-06,345000,5348.84,17,Post-1997,8232.17,65.014,TRUE
Murrumbeena,2/11 Howe St,2,u,740000,S,Buxton,06-08-2016,12.1,3163,2,1,1,161,89,1980,Glen Eira,-37.8955,145.073,Southern Metropolitan,4442,2016,8,Aug,2016-08,370000,4596.27,37,1977–1997,8232.17,65.014,TRUE
Murrumbeena,1d Bute St,3,u,975000,S,Woodards,07-05-2016,12.1,3163,3,2,1,277,109,1975,Glen Eira,-37.8936,145.0709,Southern Metropolitan,4442,2016,5,May,2016-05,325000,3519.86,42,1947–1977,8232.17,65.014,TRUE
Murrumbeena,38 Dalny Rd,3,h,1060000,PI,hockingstuart,07-05-2016,12.1,3163,3,1,2,595,130,1957,Glen Eira,-37.9027,145.0684,Southern Metropolitan,4442,2016,5,May,2016-05,353333.33,1781.51,60,1947–1977,8232.17,65.014,TRUE
Murrumbeena,4/16 Rosella St,2,u,680000,S,Buxton,07-05-2016,12.1,3163,2,1,2,275,94,1975,Glen Eira,-37.8936,145.0725,Southern Metropolitan,4442,2016,5,May,2016-05,340000,2472.73,42,1947–1977,8232.17,65.014,TRUE
Murrumbeena,2/43 Kangaroo Rd,2,u,825000,S,Buxton,08-10-2016,12.1,3163,2,1,1,0,86,1975,Glen Eira,-37.898,145.0734,Southern Metropolitan,4442,2016,10,Oct,2016-10,412500,,42,1947–1977,8232.17,65.014,TRUE
Murrumbeena,15 Thaxted Rd,3,h,1430000,PI,Woodards,10-12-2016,12.1,3163,3,1,2,618,163,1960,Glen Eira,-37.8991,145.0686,Southern Metropolitan,4442,2016,12,Dec,2016-12,476666.67,2313.92,57,1947–1977,8232.17,65.014,TRUE
Murrumbeena,6/21 Adelaide St,2,h,435000,S,Barry,12-11-2016,12.1,3163,2,1,1,697,96,1970,Glen Eira,-37.8875,145.0676,Southern Metropolitan,4442,2016,11,Nov,2016-11,217500,624.1,47,1947–1977,8232.17,65.014,TRUE
Murrumbeena,17 Howe St,3,h,1370000,S,Woodards,12-11-2016,12.1,3163,3,2,2,834,168,1954,Glen Eira,-37.8959,145.0736,Southern Metropolitan,4442,2016,11,Nov,2016-11,456666.67,1642.69,63,1947–1977,8232.17,65.014,TRUE
Murrumbeena,22/41 Murrumbeena Rd,2,u,605000,SP,Fletchers,12-11-2016,12.1,3163,2,2,2,2978,72,2013,Glen Eira,-37.8882,145.0666,Southern Metropolitan,4442,2016,11,Nov,2016-11,302500,203.16,4,Post-1997,8232.17,65.014,TRUE
Murrumbeena,18 Spark St,3,h,1355000,S,Ray,12-11-2016,12.1,3163,3,1,6,612,130,1950,Glen Eira,-37.8996,145.0716,Southern Metropolitan,4442,2016,11,Nov,2016-11,451666.67,2214.05,67,1947–1977,8232.17,65.014,TRUE
Murrumbeena,4/178 Murrumbeena Rd,3,t,785000,S,Buxton,13-08-2016,12.1,3163,3,2,2,0,135,2009,Glen Eira,-37.8969,145.0654,Southern Metropolitan,4442,2016,8,Aug,2016-08,261666.67,,8,Post-1997,8232.17,65.014,TRUE
Murrumbeena,12 Wahroongaa Rd,3,h,1420000,S,Woodards,13-08-2016,12.1,3163,3,1,1,700,130,1950,Glen Eira,-37.8887,145.0718,Southern Metropolitan,4442,2016,8,Aug,2016-08,473333.33,2028.57,67,1947–1977,8232.17,65.014,TRUE
Murrumbeena,21 Ardyne St,4,h,1610000,S,Ray,15-10-2016,12.1,3163,4,2,2,660,167,1920,Glen Eira,-37.8932,145.0681,Southern Metropolitan,4442,2016,10,Oct,2016-10,402500,2439.39,97,1917–1947,8232.17,65.014,TRUE
Murrumbeena,3/34 Bute St,1,u,300000,S,McGrath,15-10-2016,12.1,3163,1,1,1,0,49,1975,Glen Eira,-37.8956,145.0705,Southern Metropolitan,4442,2016,10,Oct,2016-10,300000,,42,1947–1977,8232.17,65.014,TRUE
Murrumbeena,199 Poath Rd,2,h,910500,S,hockingstuart,15-10-2016,12.1,3163,2,1,2,313,96,1950,Glen Eira,-37.898,145.0759,Southern Metropolitan,4442,2016,10,Oct,2016-10,455250,2908.95,67,1947–1977,8232.17,65.014,TRUE
Murrumbeena,4/167 Murrumbeena Rd,1,u,331000,S,Thomson,18-03-2017,12.1,3163,1,1,1,0,49,1975,Glen Eira,-37.8961,145.0651,Southern Metropolitan,4442,2017,3,Mar,2017-03,331000,,42,1947–1977,8232.17,65.014,TRUE
Murrumbeena,3/14 Wilson St,2,h,685000,S,hockingstuart,18-03-2017,12.1,3163,2,1,1,0,96,1950,Glen Eira,-37.8888,145.0743,Southern Metropolitan,4442,2017,3,Mar,2017-03,342500,,67,1947–1977,8232.17,65.014,TRUE
Murrumbeena,14/24 Rosella St,1,u,300000,S,Gary,18-06-2016,12.1,3163,1,1,1,0,37,1966,Glen Eira,-37.8944,145.0733,Southern Metropolitan,4442,2016,6,Jun,2016-06,300000,,51,1947–1977,8232.17,65.014,TRUE
Murrumbeena,22 Lydson St,3,h,1365000,S,Gary,19-11-2016,12.1,3163,3,2,2,627,130,1950,Glen Eira,-37.8955,145.0742,Southern Metropolitan,4442,2016,11,Nov,2016-11,455000,2177.03,67,1947–1977,8232.17,65.014,TRUE
Murrumbeena,4/19 Rosella St,3,t,860000,SP,Buxton,22-05-2016,12.1,3163,3,2,2,0,135,2013,Glen Eira,-37.8939,145.0715,Southern Metropolitan,4442,2016,5,May,2016-05,286666.67,,4,Post-1997,8232.17,65.014,TRUE
Murrumbeena,22 Brett St,5,h,1300000,PI,Buxton,22-08-2016,12.1,3163,5,2,2,683,223,1960,Glen Eira,-37.9055,145.0691,Southern Metropolitan,4442,2016,8,Aug,2016-08,260000,1903.37,57,1947–1977,8232.17,65.014,TRUE
Murrumbeena,3/19 Howe St,3,u,835000,SP,Matthew,22-08-2016,12.1,3163,3,1,1,181,104,1975,Glen Eira,-37.8966,145.0737,Southern Metropolitan,4442,2016,8,Aug,2016-08,278333.33,4613.26,42,1947–1977,8232.17,65.014,TRUE
Murrumbeena,1/178 Murrumbeena Rd,2,t,720000,S,hockingstuart,23-04-2016,12.1,3163,2,2,2,1318,100,2008,Glen Eira,-37.8969,145.0654,Southern Metropolitan,4442,2016,4,Apr,2016-04,360000,546.28,9,Post-1997,8232.17,65.014,TRUE
Murrumbeena,32 Leura St,2,h,861500,S,hockingstuart,24-09-2016,12.1,3163,2,2,1,293,125,2004,Glen Eira,-37.9033,145.0727,Southern Metropolitan,4442,2016,9,Sep,2016-09,430750,2940.27,13,Post-1997,8232.17,65.014,TRUE
Murrumbeena,116/41 Murrumbeena Rd,2,u,500000,VB,Beller,24-09-2016,12.1,3163,2,2,1,2978,70,2013,Glen Eira,-37.8882,145.0666,Southern Metropolitan,4442,2016,9,Sep,2016-09,250000,167.9,4,Post-1997,8232.17,65.014,TRUE
Murrumbeena,19 Wahroongaa Rd,4,h,1670000,S,Woodards,24-09-2016,12.1,3163,3,2,1,690,190,1950,Glen Eira,-37.8885,145.0726,Southern Metropolitan,4442,2016,9,Sep,2016-09,417500,2420.29,67,1947–1977,8232.17,65.014,TRUE
Murrumbeena,1 Donal St,4,h,1400000,VB,hockingstuart,25-02-2017,12.1,3163,4,2,2,557,178,1955,Glen Eira,-37.906,145.074,Southern Metropolitan,4442,2017,2,Feb,2017-02,350000,2513.46,62,1947–1977,8232.17,65.014,TRUE
Murrumbeena,3/59 Poath Rd,2,h,692000,S,Gary,25-02-2017,12.1,3163,2,1,2,0,96,1991,Glen Eira,-37.8929,145.0765,Southern Metropolitan,4442,2017,2,Feb,2017-02,346000,,26,1977–1997,8232.17,65.014,TRUE
Murrumbeena,2/15 Melbourne St,2,u,603000,S,Anderson,26-07-2016,12.1,3163,4,1,1,102,92,1960,Glen Eira,-37.8894,145.0679,Southern Metropolitan,4442,2016,7,Jul,2016-07,301500,5911.76,57,1947–1977,8232.17,65.014,TRUE
Murrumbeena,226 Murrumbeena Rd,3,h,1076000,S,Woodards,26-07-2016,12.1,3163,3,1,1,554,130,1950,Glen Eira,-37.9012,145.0646,Southern Metropolitan,4442,2016,7,Jul,2016-07,358666.67,1942.24,67,1947–1977,8232.17,65.014,TRUE
Murrumbeena,49 Dalny Rd,3,h,1100000,VB,hockingstuart,27-06-2016,12.1,3163,3,2,2,506,169,1950,Glen Eira,-37.902,145.0705,Southern Metropolitan,4442,2016,6,Jun,2016-06,366666.67,2173.91,67,1947–1977,8232.17,65.014,TRUE
Murrumbeena,2/190 Murrumbeena Rd,1,u,300000,S,Woodards,27-06-2016,12.1,3163,1,1,1,0,44,1975,Glen Eira,-37.8979,145.0652,Southern Metropolitan,4442,2016,6,Jun,2016-06,300000,,42,1947–1977,8232.17,65.014,TRUE
Murrumbeena,47A Rosella St,4,t,1200000,PI,Buxton,27-11-2016,12.1,3163,4,3,2,297,188.5,2000,Glen Eira,-37.895,145.0749,Southern Metropolitan,4442,2016,11,Nov,2016-11,300000,4040.4,17,Post-1997,8232.17,65.014,TRUE
Murrumbeena,22 Victory St,3,h,1090000,S,Gary,27-11-2016,12.1,3163,3,2,2,553,138,1960,Glen Eira,-37.9031,145.0668,Southern Metropolitan,4442,2016,11,Nov,2016-11,363333.33,1971.07,57,1947–1977,8232.17,65.014,TRUE
Murrumbeena,26 Innellan Rd,3,h,1220000,S,Thomson,28-05-2016,12.1,3163,3,1,2,735,130,1950,Glen Eira,-37.8943,145.0689,Southern Metropolitan,4442,2016,5,May,2016-05,406666.67,1659.86,67,1947–1977,8232.17,65.014,TRUE
Murrumbeena,525a Neerim Rd,4,h,1800000,PI,Ray,28-05-2016,12.1,3163,4,2,2,990,267,2003,Glen Eira,-37.8916,145.0753,Southern Metropolitan,4442,2016,5,May,2016-05,450000,1818.18,14,Post-1997,8232.17,65.014,TRUE
Murrumbeena,8/145 Murrumbeena Rd,2,u,435000,PI,Woodards,28-08-2016,12.1,3163,2,1,1,0,76,1970,Glen Eira,-37.8941,145.0655,Southern Metropolitan,4442,2016,8,Aug,2016-08,217500,,47,1947–1977,8232.17,65.014,TRUE
Murrumbeena,12 Omama Rd,4,h,1641000,S,Woodards,28-08-2016,12.1,3163,3,1,1,560,190,1950,Glen Eira,-37.8897,145.0709,Southern Metropolitan,4442,2016,8,Aug,2016-08,410250,2930.36,67,1947–1977,8232.17,65.014,TRUE
Murrumbeena,4/1 Howe St,2,t,745500,S,Buxton,30-07-2016,12.1,3163,2,1,1,186,110,1980,Glen Eira,-37.8947,145.0722,Southern Metropolitan,4442,2016,7,Jul,2016-07,372750,4008.06,37,1977–1997,8232.17,65.014,TRUE
Murrumbeena,3 Short St,3,h,1260000,S,Thomson,30-07-2016,12.1,3163,3,1,1,345,130,1940,Glen Eira,-37.8904,145.0729,Southern Metropolitan,4442,2016,7,Jul,2016-07,420000,3652.17,77,1917–1947,8232.17,65.014,TRUE
Ormond,208 Booran Rd,3,h,1401000,SP,Noel,03-12-2016,11.8,3204,3,2,2,650,150,1950,Glen Eira,-37.8986,145.0359,Southern Metropolitan,3578,2016,12,Dec,2016-12,467000,2155.38,67,1947–1977,8929.86,61.643,TRUE
Ormond,17 Murray Rd,4,h,2250000,PI,Marshall,03-12-2016,11.8,3204,4,1,2,903,235,1985,Glen Eira,-37.9062,145.0263,Southern Metropolitan,3578,2016,12,Dec,2016-12,562500,2491.69,32,1977–1997,8929.86,61.643,TRUE
Ormond,37 Thompson St,4,h,1715000,S,Buxton,03-12-2016,11.8,3204,4,2,2,705,226,1922,Glen Eira,-37.9035,145.028,Southern Metropolitan,3578,2016,12,Dec,2016-12,428750,2432.62,95,1917–1947,8929.86,61.643,TRUE
